domain,url,html_file
pay.swiftdebtassist.com,http://pay.swiftdebtassist.com/WZDL6256854520,data/raw/phishing/pay.swiftdebtassist.com_31a40c57.html
qrco.de,https://qrco.de/cf85235bfb6c66370a9dfdac399c4fec,data/raw/phishing/qrco.de_b6ff31fd.html
staemcomunmutty.com,http://staemcomunmutty.com/ed425abcbd53486603768017e49d54cd/c3RlYW1jb211bm1pdHkuY28=/aHR0cDovL3N0YWVtY29tdW5tdXR0eS5jb20vZ2lmdC9hY3RpdmF0aW9uPURvcjVGaG5tMTF3Lw==,data/raw/phishing/staemcomunmutty.com_5475a2df.html
www.suppwer.com,https://www.suppwer.com/wp-content/plugins/elementskit-lite/CHFINAL/fcbe3/,data/raw/phishing/www.suppwer.com_ba403974.html
www.c551005.com,http://www.c551005.com/,data/raw/phishing/www.c551005.com_b591b9d1.html
www.3a6b5c6.cc,https://www.3a6b5c6.cc/,data/raw/phishing/www.3a6b5c6.cc_87371886.html
iffii.com,https://iffii.com/@wl6rw,data/raw/phishing/iffii.com_2b9085bd.html
5510066.vip,http://5510066.vip,data/raw/phishing/5510066.vip_8c09c5bb.html
unity-quetes.com,https://unity-quetes.com/fr/mmorpg/actualites/news/anomalie-des-drakmor-221940/,data/raw/phishing/unity-quetes.com_620c7cd0.html
us-bank-cancel-transaction.com,https://us-bank-cancel-transaction.com/verify.php?sessionid=b196e3050b7b8d26d1e0d04000125f755ec68ea0,data/raw/phishing/us-bank-cancel-transaction.com_1b00eb67.html
steamshortlink.com,https://steamshortlink.com/871649274927,data/raw/phishing/steamshortlink.com_23e50932.html
66c500.vip,http://66c500.vip,data/raw/phishing/66c500.vip_e30d20cc.html
bet6666.bet,https://bet6666.bet,data/raw/phishing/bet6666.bet_650c73f8.html
kucoin321.vip,https://kucoin321.vip/,data/raw/phishing/kucoin321.vip_96535290.html
55100009.cc,https://55100009.cc,data/raw/phishing/55100009.cc_88e49b9c.html
cn.plhhovyj.com,https://cn.plhhovyj.com/,data/raw/phishing/cn.plhhovyj.com_0f85bd9f.html
hgvzrpxnkmbtw.wiki,http://hgvzrpxnkmbtw.wiki/,data/raw/phishing/hgvzrpxnkmbtw.wiki_6b44948f.html
vumcftxq.link,http://vumcftxq.link/,data/raw/phishing/vumcftxq.link_31f802e7.html
midiakit.net,https://midiakit.net/meta-support-es-es-facebook,data/raw/phishing/midiakit.net_8c830e49.html
bin-22.com,http://bin-22.com/,data/raw/phishing/bin-22.com_b714c711.html
wap.peacockquilting.com,http://wap.peacockquilting.com/,data/raw/phishing/wap.peacockquilting.com_3a4d5eda.html
www.esus-it.hu,https://www.esus-it.hu/product-hun-43597-Intel-Xeon-feldolgozo-E5-2697v2-mely-a-Lenovo-gepekbe-szant-30MB-Cache-12x-2-70GHz-46W4374-RFB.html/index.php/index.php,data/raw/phishing/www.esus-it.hu_1767eb3f.html
g551006.cc,http://g551006.cc/,data/raw/phishing/g551006.cc_d782d046.html
meti.teruinpro.com,http://meti.teruinpro.com/,data/raw/phishing/meti.teruinpro.com_e64b1e0c.html
astrologyofchanges.com,http://astrologyofchanges.com/pxxxxxpwljd.html,data/raw/phishing/astrologyofchanges.com_5bce33ab.html
bet938u.com,https://bet938u.com/,data/raw/phishing/bet938u.com_de169edf.html
zkf.teeae.top,https://zkf.teeae.top/?nx=38&amp;report=e80e13fc54703360q&amp;q=60,data/raw/phishing/zkf.teeae.top_7e4156c0.html
fifa22.com,https://fifa22.com/,data/raw/phishing/fifa22.com_1e09dbb5.html
telegramir.cc,https://telegramir.cc/apps.html,data/raw/phishing/telegramir.cc_29171719.html
share-eu1.hsforms.com,https://share-eu1.hsforms.com/2kRVtGT7hRA6a2eEeZMQBZQ2ewm6w,data/raw/phishing/share-eu1.hsforms.com_00966ab6.html
passwords.crowesec.com,http://passwords.crowesec.com/static/oijfdoiwepq98ruy892134987123g4589y0gv2138y4rgv128y3g4r80g230rq4/templates/Login-6/,data/raw/phishing/passwords.crowesec.com_6cfb5fe0.html
www.jcumslut.com,http://www.jcumslut.com/organization/webmail/webmail,data/raw/phishing/www.jcumslut.com_c60da5d2.html
www.3656kvc.com,https://www.3656kvc.com/,data/raw/phishing/www.3656kvc.com_b4b26e99.html
biolink.website,https://biolink.website/%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BDMRMx8JMbOr9993KWjvgS,data/raw/phishing/biolink.website_5809cfea.html
pb3652.cc,https://pb3652.cc/,data/raw/phishing/pb3652.cc_2690f923.html
flowcode.com,https://flowcode.com/p/ebPW83o7Z8,data/raw/phishing/flowcode.com_73eb6ce4.html
6666339.vip,http://6666339.vip,data/raw/phishing/6666339.vip_eb348b81.html
o9q4j.com,https://o9q4j.com/,data/raw/phishing/o9q4j.com_fda083d8.html
bancosfinanzas.com,https://bancosfinanzas.com/,data/raw/phishing/bancosfinanzas.com_2e9e0e7d.html
www.fr-societe-generale.com,http://www.fr-societe-generale.com,data/raw/phishing/www.fr-societe-generale.com_c6268875.html
m.028panpan.com,http://m.028panpan.com/,data/raw/phishing/m.028panpan.com_60f81146.html
redipremium.com,http://redipremium.com/,data/raw/phishing/redipremium.com_6db01cd0.html
reklamaallegroads.pl,https://reklamaallegroads.pl,data/raw/phishing/reklamaallegroads.pl_45caf7c0.html
trinidadtobagohelpcenter.cechire.com,https://trinidadtobagohelpcenter.cechire.com/,data/raw/phishing/trinidadtobagohelpcenter.cechire.com_d2847509.html
desibel.com,https://desibel.com/diller/wp-includes/fonts/normal/login.html?cmd=login_submit&id=b0e416942583861849075bd40af8b63fb0e416942583861849075bd40af8b63f&session=b0e416942583861849075bd40af8b63fb0e416942583861849075bd40af8b63f,data/raw/phishing/desibel.com_521c3e10.html
99219z.com,http://99219z.com/,data/raw/phishing/99219z.com_a8f68653.html
protecportal.wpengine.com,http://protecportal.wpengine.com/wp-content/slay/auths/auth/login.php,data/raw/phishing/protecportal.wpengine.com_12052d53.html
telegify.cc,http://telegify.cc/ZH,data/raw/phishing/telegify.cc_ad0717dc.html
rsjxzl.com,https://rsjxzl.com/,data/raw/phishing/rsjxzl.com_cde0d4d2.html
www.racingparts.ru,http://www.racingparts.ru/.PPL/service/home/myaccount/bank.php?country.x=&locale.x=en_&client=101a1964zog3f252p312qxy7121rhe,data/raw/phishing/www.racingparts.ru_f8252c4d.html
checkpoint-freemobile.com,https://checkpoint-freemobile.com/?data=albert.ducon@orange.fr%7CDucon%7CAlbert%7C1ruedelaPaix%7C75001%7CParis%7C0601020304%7C0%7CFR7612341234123412344566%7CABCDEFGH%7C04/03/25,data/raw/phishing/checkpoint-freemobile.com_72234446.html
circo-nex.fr,https://circo-nex.fr/IKO/auth/login.php,data/raw/phishing/circo-nex.fr_f3f5760a.html
662t.vip,http://662t.vip,data/raw/phishing/662t.vip_95f84e13.html
cgd-espera.com,https://cgd-espera.com,data/raw/phishing/cgd-espera.com_9d96d829.html
www.p36577.com,http://www.p36577.com/,data/raw/phishing/www.p36577.com_32bbccf4.html
cashing911.com,https://cashing911.com/,data/raw/phishing/cashing911.com_c321f6db.html
store.workshopsearch.com,https://store.workshopsearch.com/,data/raw/phishing/store.workshopsearch.com_00a3a8f1.html
srteamcommunity.com,https://srteamcommunity.com/profile/7334873938764691/,data/raw/phishing/srteamcommunity.com_7d620c7d.html
opheiip.com,http://opheiip.com,data/raw/phishing/opheiip.com_3684e467.html
jikemv.com,https://jikemv.com/,data/raw/phishing/jikemv.com_b61d5d2f.html
www.wbe3wallet.vip,http://www.wbe3wallet.vip/,data/raw/phishing/www.wbe3wallet.vip_d10337eb.html
bet5555.bet,https://bet5555.bet/,data/raw/phishing/bet5555.bet_f39ddc1b.html
www.xn--nstagramsupport-6kc.com,https://www.xn--nstagramsupport-6kc.com/challenge/4Vi3Rn8dRdFiHG11/index.php?id=22384587990&date=MjMgTWFydCAxOTowMw==,data/raw/phishing/www.xn--nstagramsupport-6kc.com_b4ecfca7.html
778899tk.com,http://778899tk.com/,data/raw/phishing/778899tk.com_c6544c2b.html
steamcommunllity.com,https://steamcommunllity.com/9998199782,data/raw/phishing/steamcommunllity.com_f3fb8a82.html
xx551001.com,http://xx551001.com/,data/raw/phishing/xx551001.com_8d1ef92d.html
mancntop66.com,https://mancntop66.com,data/raw/phishing/mancntop66.com_218d8f3a.html
https-wvww-roblox.com,https://https-wvww-roblox.com/users/1104037769/profile,data/raw/phishing/https-wvww-roblox.com_f59c5894.html
8pp.feixue318.cloudns.biz,https://8pp.feixue318.cloudns.biz,data/raw/phishing/8pp.feixue318.cloudns.biz_8d2c5ba0.html
3658520.cc,https://3658520.cc,data/raw/phishing/3658520.cc_f082af9d.html
v2r.wwwzls.pp.ua,https://v2r.wwwzls.pp.ua/,data/raw/phishing/v2r.wwwzls.pp.ua_fa7417b6.html
waatchme.com,http://waatchme.com/,data/raw/phishing/waatchme.com_16c3f278.html
mon-colissimo-livraison.com,https://mon-colissimo-livraison.com/index.php,data/raw/phishing/mon-colissimo-livraison.com_51b188c8.html
480606.com,https://480606.com,data/raw/phishing/480606.com_6a233c64.html
r3continuumm.com,https://r3continuumm.com/landing/form/376207b2-7793-4bc2-9f2b-eaec20716d6f,data/raw/phishing/r3continuumm.com_fcb68212.html
findingmilf.online,https://findingmilf.online/pshnx/mob1/us8/index.html,data/raw/phishing/findingmilf.online_c3ec07df.html
libertyrunhome.com,http://libertyrunhome.com/,data/raw/phishing/libertyrunhome.com_b37aad91.html
paquets-pro.com,https://paquets-pro.com/index.php,data/raw/phishing/paquets-pro.com_0d4b9f69.html
www.666990.com,http://www.666990.com,data/raw/phishing/www.666990.com_54f63a40.html
bybitde.cc,http://bybitde.cc/,data/raw/phishing/bybitde.cc_c7e5bd39.html
simulador.rgneuquen.com.ar,http://simulador.rgneuquen.com.ar/util/css/login/generale/generale/home,data/raw/phishing/simulador.rgneuquen.com.ar_ce08fa0c.html
totalcleaner.digital,http://totalcleaner.digital/click?key=a39c9f65c7422004d7c5&SUB_ID_SHORT=4cd02ff9f88ae19f023ebe3a83c709db&COST_CPC=&PLACEMENT_ID=16343214&ZONE_ID=1574821&BANNER_ID=3301918&CAMPAIGN_ID=1206707&REMOTE_COUNTRY=Australia&USER_OS_VER=17.6.1&USERAGENT=Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%2017_6_1%20like%20Mac%20OS%20X)%20AppleWebKit/605.1.15%20(KHTML,data/raw/phishing/totalcleaner.digital_5149d994.html
www.e-outlook-online.com,https://www.e-outlook-online.com/?urid=gVOIzkdbPZNmUZCqcSk4ncQVfDbui5bbZ-EnPADoYZuLwRfXMavmQL9qkLKOzXJITiAbPlewFjFxbHaUbRiXz9d2dO2RwcSgLjYGNdzWk9c9p66kEuP4sLycpqPefEZMHPsObz9TpnTh3rgS8eaFqZ&rg=WEU,data/raw/phishing/www.e-outlook-online.com_3ccec8d2.html
jima101.com,https://jima101.com/,data/raw/phishing/jima101.com_40643b40.html
saibo15.com,http://saibo15.com/,data/raw/phishing/saibo15.com_e3af1660.html
www.pinbo3656b.com,http://www.pinbo3656b.com,data/raw/phishing/www.pinbo3656b.com_e6297515.html
tecseti.com,https://tecseti.com/malk/new/support/webmail-jp/index.html#aaaa@example.jp,data/raw/phishing/tecseti.com_2f4a8896.html
www.zoidano.com,https://www.zoidano.com/im-news/22220.html,data/raw/phishing/www.zoidano.com_80388671.html
179.43.152.166,http://179.43.152.166/,data/raw/phishing/179.43.152.166_99d8e484.html
supportcom.online,https://supportcom.online/f810cbacd72b9542a4u8c4bb1cc0b2ef1d9c.html,data/raw/phishing/supportcom.online_e2016b04.html
www.blockchainmail.net,http://www.blockchainmail.net/,data/raw/phishing/www.blockchainmail.net_48ed5ebd.html
88tt88w.com,http://88tt88w.com,data/raw/phishing/88tt88w.com_9c56dff6.html
www.uspostofficecareer.com,https://www.uspostofficecareer.com/resources/complete-introduction-for-usps-exam/,data/raw/phishing/www.uspostofficecareer.com_5861d9ef.html
wap.workhelponline.com,http://wap.workhelponline.com/,data/raw/phishing/wap.workhelponline.com_36ccc28c.html
homeassistafrica.com,https://homeassistafrica.com/rmmctmccopy/app/login.php,data/raw/phishing/homeassistafrica.com_07f689e7.html
telegvrzb.cc,https://telegvrzb.cc/apps.html,data/raw/phishing/telegvrzb.cc_bc72b35c.html
39982375365.com,http://39982375365.com,data/raw/phishing/39982375365.com_e0c3f6f9.html
roblox.ls,https://roblox.ls/games/15502500138/Just-a-baseplate?privateServerLinkCode=26916836256161495911781442924932,data/raw/phishing/roblox.ls_18bc0a55.html
sterlingbiz.club,http://sterlingbiz.club/pages/spotify/auth/login.php,data/raw/phishing/sterlingbiz.club_e43bbd82.html
89988v.com,http://89988v.com,data/raw/phishing/89988v.com_3d164f3f.html
m.bjnilaidianzhihui.com,http://m.bjnilaidianzhihui.com/,data/raw/phishing/m.bjnilaidianzhihui.com_05bba749.html
wap.showmebill.com,http://wap.showmebill.com/,data/raw/phishing/wap.showmebill.com_ac034960.html
387yabo.com,http://387yabo.com/,data/raw/phishing/387yabo.com_16cdd373.html
telegavideos.click,https://telegavideos.click/87547634,data/raw/phishing/telegavideos.click_1487024a.html
th.tkshopp.blog,http://th.tkshopp.blog/,data/raw/phishing/th.tkshopp.blog_f6db82df.html
0371saibo.com,https://0371saibo.com,data/raw/phishing/0371saibo.com_e9bf4948.html
www.ivmerchantcompany.com,http://www.ivmerchantcompany.com/css/swft/exp.html,data/raw/phishing/www.ivmerchantcompany.com_d307d7e9.html
sweetsix0.wixsite.com,http://sweetsix0.wixsite.com/verifyumailnow/,data/raw/phishing/sweetsix0.wixsite.com_0ebce989.html
luis76as.com,https://luis76as.com/?em=redacted@abuse.ionos.com#jBkofbgN5=LOYZpR563E&wj575jA=GEM&ZOUbC32T=ArvAw&A6XMc=Tqn0,data/raw/phishing/luis76as.com_4450f358.html
www.060d.com,http://www.060d.com/,data/raw/phishing/www.060d.com_0e7c450e.html
www.aa8588.com,http://www.aa8588.com/,data/raw/phishing/www.aa8588.com_67d7648b.html
zzc1818.com,http://zzc1818.com/,data/raw/phishing/zzc1818.com_90fc84d2.html
thesweetoffer.com,https://thesweetoffer.com/paiement.php/,data/raw/phishing/thesweetoffer.com_6ca3a192.html
3658519.cc,https://3658519.cc,data/raw/phishing/3658519.cc_25f06859.html
brt-spedizioni.com,https://brt-spedizioni.com/IN/IntesaSanpaoloItaly/index.php,data/raw/phishing/brt-spedizioni.com_7dc3f04a.html
iman158.com,http://iman158.com/,data/raw/phishing/iman158.com_a1656a12.html
recovery.info-meta-noreply.com,http://recovery.info-meta-noreply.com/login.php,data/raw/phishing/recovery.info-meta-noreply.com_e47d7c20.html
ridando.it,https://ridando.it/AMD/am/infospage.php/,data/raw/phishing/ridando.it_a7b56a3a.html
86339w.com,http://86339w.com,data/raw/phishing/86339w.com_537efc94.html
www.darklady.net,http://www.darklady.net/wp-admin/recaptha-messa/recaptha-messa,data/raw/phishing/www.darklady.net_94987023.html
365top1.cc,http://365top1.cc/,data/raw/phishing/365top1.cc_d6fbc010.html
links-cl0udd.ws,https://links-cl0udd.ws/aU3V38/code.php/,data/raw/phishing/links-cl0udd.ws_78bb2fc6.html
857261m493rx.com,http://857261m493rx.com,data/raw/phishing/857261m493rx.com_8b35eafa.html
imtoken8.com,http://imtoken8.com,data/raw/phishing/imtoken8.com_e8bae12a.html
nwxjbctfpozlq.shop,http://nwxjbctfpozlq.shop,data/raw/phishing/nwxjbctfpozlq.shop_85afa3f1.html
steamcommunity.comprofiles76561199164738635.l1ve709.com,https://steamcommunity.comprofiles76561199164738635.l1ve709.com,data/raw/phishing/steamcommunity.comprofiles76561199164738635.l1ve709.com_f997dd4f.html
ldy.imtoken-sg.vip,https://ldy.imtoken-sg.vip/c/,data/raw/phishing/ldy.imtoken-sg.vip_8baac94f.html
dsp.amazon-logistics.com,https://dsp.amazon-logistics.com/l/714563/2024-12-17/46365c,data/raw/phishing/dsp.amazon-logistics.com_e605cc57.html
sonyps4customerservice.blogspot.co.il,https://sonyps4customerservice.blogspot.co.il/,data/raw/phishing/sonyps4customerservice.blogspot.co.il_2a7e4902.html
m.jk96053.com,http://m.jk96053.com,data/raw/phishing/m.jk96053.com_086bd3f0.html
365.qwe123-asd456-zxc789.hongguwu.com,http://365.qwe123-asd456-zxc789.hongguwu.com/xin/,data/raw/phishing/365.qwe123-asd456-zxc789.hongguwu.com_6bef1544.html
www.c551003.com,http://www.c551003.com/,data/raw/phishing/www.c551003.com_47d83b09.html
ok9908.top,https://ok9908.top/,data/raw/phishing/ok9908.top_b4503ada.html
m25.gdicwins.com,https://m25.gdicwins.com/r/8d4214ef25b5e6091e2b14ac8,data/raw/phishing/m25.gdicwins.com_20c7df0d.html
spoonriver.com,https://spoonriver.com/.well-known/acme-challenge/acme/users/others/index.html#someone@example.com,data/raw/phishing/spoonriver.com_c3b19078.html
www.zzhuiban.com,https://www.zzhuiban.com/,data/raw/phishing/www.zzhuiban.com_97318ea5.html
mail.raofuturefinance.com.au,http://mail.raofuturefinance.com.au/rbfcu/login/ses/session_index.php,data/raw/phishing/mail.raofuturefinance.com.au_fcad9bdc.html
iman118.com,https://iman118.com/,data/raw/phishing/iman118.com_b7cffef0.html
www.saibty90.cc:8989,https://www.saibty90.cc:8989/,data/raw/phishing/www.saibty90.cc_8989_314ea086.html
qrfy.io,https://qrfy.io/p/FBlQGve78w,data/raw/phishing/qrfy.io_33780ccf.html
ertmail.com,http://ertmail.com/,data/raw/phishing/ertmail.com_61e39cfa.html
trxcivil.com,https://trxcivil.com/allaaniiniro/we,data/raw/phishing/trxcivil.com_e9611f17.html
511511333.com,https://511511333.com,data/raw/phishing/511511333.com_11e4e82e.html
steammcommunuity.com,https://steammcommunuity.com/profiles/7654159823716584,data/raw/phishing/steammcommunuity.com_ab4df542.html
www.dropmid.com,http://www.dropmid.com/m/login/,data/raw/phishing/www.dropmid.com_adcac08c.html
telegrrag.cc,https://telegrrag.cc/apps.html,data/raw/phishing/telegrrag.cc_2946361e.html
follow-folder.com,https://follow-folder.com,data/raw/phishing/follow-folder.com_f315d215.html
or1.666786.xyz,https://or1.666786.xyz,data/raw/phishing/or1.666786.xyz_6424faa4.html
security.workplace.fit,https://security.workplace.fit/static/oijfdoiwepq98ruy892134987123g4589y0gv2138y4rgv128y3g4r80g230rq4/templates/Login-6/,data/raw/phishing/security.workplace.fit_d7790b29.html
kjhgt55555555555.blogspot.cz,http://kjhgt55555555555.blogspot.cz,data/raw/phishing/kjhgt55555555555.blogspot.cz_de30a14c.html
vn.run,https://vn.run/@pagehelp05,data/raw/phishing/vn.run_30b44fd1.html
steam.communitydisscussion.com,http://steam.communitydisscussion.com/9af08802c52e.html,data/raw/phishing/steam.communitydisscussion.com_0e91821f.html
l0ginsecion.webcindario.com,https://l0ginsecion.webcindario.com/Iniciar%20Sesi%C3%B3n.html,data/raw/phishing/l0ginsecion.webcindario.com_2b674593.html
8158158.top,http://8158158.top/,data/raw/phishing/8158158.top_c9276470.html
drsangitareddy.com,https://drsangitareddy.com/Linkedin-china/mnman/images/jquery-validaition/src/next.html,data/raw/phishing/drsangitareddy.com_d40c6151.html
551004p.cc,https://551004p.cc,data/raw/phishing/551004p.cc_b1e49937.html
551008l.cc,https://551008l.cc/,data/raw/phishing/551008l.cc_a760d749.html
unilatina.edu.co,https://unilatina.edu.co/chase/6462717850/,data/raw/phishing/unilatina.edu.co_ee105e8d.html
talence.io,https://talence.io/newcomswiss25/swisssa20244/swisscom/index2.php/,data/raw/phishing/talence.io_7e994549.html
mwbczlqrftvhj.club,https://mwbczlqrftvhj.club/,data/raw/phishing/mwbczlqrftvhj.club_c10468fd.html
0551saibo.com,http://0551saibo.com/,data/raw/phishing/0551saibo.com_2770f866.html
parnomet.shop,https://parnomet.shop/,data/raw/phishing/parnomet.shop_a35c8367.html
2986.262656.xyz,https://2986.262656.xyz/,data/raw/phishing/2986.262656.xyz_7dc2dc7d.html
online.fliphtml5.com,http://online.fliphtml5.com/ulpsh/awfs/,data/raw/phishing/online.fliphtml5.com_c22a75d6.html
tkscshopc.com,https://tkscshopc.com/,data/raw/phishing/tkscshopc.com_96604c32.html
located.phone-onli.info,http://located.phone-onli.info/aU3V38/code.php,data/raw/phishing/located.phone-onli.info_790a0b89.html
loveproblemsolution.org,https://loveproblemsolution.org/zone/,data/raw/phishing/loveproblemsolution.org_168ff391.html
net24-bncomontepio.com,https://net24-bncomontepio.com/?m=3mail@b.c,data/raw/phishing/net24-bncomontepio.com_a5fa0776.html
v1-ledgerlive.com,https://v1-ledgerlive.com,data/raw/phishing/v1-ledgerlive.com_c6082e73.html
telegramvqc.cc,https://telegramvqc.cc/EN/,data/raw/phishing/telegramvqc.cc_d9d2b67b.html
932365.cc,http://932365.cc,data/raw/phishing/932365.cc_caa51cfb.html
ab66kai.com,http://ab66kai.com/,data/raw/phishing/ab66kai.com_04456091.html
dq0572.com,https://dq0572.com/,data/raw/phishing/dq0572.com_80d93099.html
365.505-606-707-808-909.hkxyjz.cn,https://365.505-606-707-808-909.hkxyjz.cn/xin/,data/raw/phishing/365.505-606-707-808-909.hkxyjz.cn_ac62fb0c.html
dpsjxqgfhzow.love,https://dpsjxqgfhzow.love/,data/raw/phishing/dpsjxqgfhzow.love_e0ebd84e.html
bncomontepio.com,https://bncomontepio.com/?m=3mail@b.c,data/raw/phishing/bncomontepio.com_1b3e3c1f.html
www.ethbybitcoin.vip,https://www.ethbybitcoin.vip/,data/raw/phishing/www.ethbybitcoin.vip_2a38a6e3.html
uuex.qkqlwkmx.top,http://uuex.qkqlwkmx.top/,data/raw/phishing/uuex.qkqlwkmx.top_4aeab9b2.html
www.ebays.top,https://www.ebays.top/appLogin/,data/raw/phishing/www.ebays.top_25dcb6fa.html
6676757.sitex.sa.com,https://6676757.sitex.sa.com,data/raw/phishing/6676757.sitex.sa.com_d17eea42.html
551005m.cc,http://551005m.cc/,data/raw/phishing/551005m.cc_60bd4b10.html
www.pittur.pitimbu.pb.gov.br,https://www.pittur.pitimbu.pb.gov.br/es?redir=https://zfrmz.com/5X8g1YZ3jzXblIofoHGd,data/raw/phishing/www.pittur.pitimbu.pb.gov.br_7fd4e0b0.html
www.r.oblox.co.cm,https://www.r.oblox.co.cm/games/2753915549/Blox-Fruits?privateServerLinkCode=26563136477017567317990971323897,data/raw/phishing/www.r.oblox.co.cm_e6e03757.html
1111365zw.cc,http://1111365zw.cc/,data/raw/phishing/1111365zw.cc_3ab21348.html
www.labbett-artists.com,https://www.labbett-artists.com/,data/raw/phishing/www.labbett-artists.com_a66904c3.html
goldenalaska.biz,https://goldenalaska.biz/Cyon/login.php,data/raw/phishing/goldenalaska.biz_aff70105.html
butternut.ai,https://butternut.ai/live/67be10e7db1fb1bcf901c8ee,data/raw/phishing/butternut.ai_1781baad.html
www.caimaosheng.com,https://www.caimaosheng.com/news/25968.html,data/raw/phishing/www.caimaosheng.com_cf26ecad.html
551000p.cc,http://551000p.cc/,data/raw/phishing/551000p.cc_0329a03f.html
www.bitvavo.com.nl.services.cyberbhartiyam.com,https://www.bitvavo.com.nl.services.cyberbhartiyam.com/,data/raw/phishing/www.bitvavo.com.nl.services.cyberbhartiyam.com_e679c8b7.html
8136286365.com,http://8136286365.com,data/raw/phishing/8136286365.com_86889fa5.html
688cp888.vip,http://688cp888.vip,data/raw/phishing/688cp888.vip_6440ba95.html
blnancceindex.com,http://blnancceindex.com/,data/raw/phishing/blnancceindex.com_a4898bb3.html
lisanattifoods.com,https://lisanattifoods.com/wp-content/upgrade/acess/Aw2vLzxvWT%201.html#fgh@xxfx,data/raw/phishing/lisanattifoods.com_c625a94d.html
messagerie-connexion-orange.clanweb.eu,https://messagerie-connexion-orange.clanweb.eu/@@Tcos/,data/raw/phishing/messagerie-connexion-orange.clanweb.eu_600e174e.html
login0365organizationsigning.com,http://login0365organizationsigning.com/1b81bf40423faee8738dec6cec97167466613fafc1ef9LOG1b81bf40423faee8738dec6cec97167466613fafc1efa,data/raw/phishing/login0365organizationsigning.com_a3871d57.html
renouvellement-dossier.site,https://renouvellement-dossier.site/pages/billing.php,data/raw/phishing/renouvellement-dossier.site_8565215e.html
store.wallpaperenginelive.com,https://store.wallpaperenginelive.com/,data/raw/phishing/store.wallpaperenginelive.com_95da360f.html
vip70287.com,http://vip70287.com,data/raw/phishing/vip70287.com_6a5d15cd.html
icioud.appie.xiavuz.cn,https://icioud.appie.xiavuz.cn/mim/qp6c86076806ge85615cc677l68i212121633rl2518s4c8296.html,data/raw/phishing/icioud.appie.xiavuz.cn_6eeea2ed.html
k551007.cc,https://k551007.cc/,data/raw/phishing/k551007.cc_fd183262.html
m.22115bb.com,https://m.22115bb.com/,data/raw/phishing/m.22115bb.com_bba0894d.html
instagram.archive.com.im,http://instagram.archive.com.im/video/5816660293,data/raw/phishing/instagram.archive.com.im_914cd9e6.html
continue-updteservbillnetfixcase-id.cricketshoe.com,https://continue-updteservbillnetfixcase-id.cricketshoe.com/?incshrome7c=&visitorId=67f09114ffc4473e46e74f39#4,data/raw/phishing/continue-updteservbillnetfixcase-id.cricketshoe.com_a4d56f6f.html
jp0818.linxsf.win,https://jp0818.linxsf.win/,data/raw/phishing/jp0818.linxsf.win_65098e91.html
16491075365.com,http://16491075365.com,data/raw/phishing/16491075365.com_096bf3bc.html
bit.ly,http://bit.ly/4c6x57c,data/raw/phishing/bit.ly_ee120d55.html
reuqxwctcwpxj3brxhksjvubekcn6fngcgplszqellgjgbeq4kza.g8way.io,https://reuqxwctcwpxj3brxhksjvubekcn6fngcgplszqellgjgbeq4kza.g8way.io/iSkL2FMVn3TsMbnVJNaBIoTfFaYRnrlmBFrMkwSQ4rI?email=3mail@b.c,data/raw/phishing/reuqxwctcwpxj3brxhksjvubekcn6fngcgplszqellgjgbeq4kza.g8way.io_6767622f.html
551007n.cc,http://551007n.cc,data/raw/phishing/551007n.cc_f3275f3a.html
202307051011295385924.onamaeweb.jp,https://202307051011295385924.onamaeweb.jp/ionos.html,data/raw/phishing/202307051011295385924.onamaeweb.jp_e52ddc8e.html
spotifyx8.top,http://spotifyx8.top/,data/raw/phishing/spotifyx8.top_3d91233a.html
track.senderbulk.com,http://track.senderbulk.com/6025252/c?p=oMHNCQbAdzKIoBvo9nlefqoGvgZcxgqSiAVeAiZ6Wr-bHX10FTzbtL3ImgtOJSPNLFhZwD0PE1JCdbxVyMEzlYg8TMb5QcV3OekL15-8qb38TFAijqMq6nXG70y4mQU7hmug5HAMy_YYPG6UT1LuBLG9Cwipw2HxQXFYh8qFlLh_QdmtKr5jJbB__kcxIYOkBPQ6PEqs5nDk5axc9W-U1gbiW35Jzk-Q_gzFwYmiDqi8-_z7UNSXKp2oqaeO_H6WxcmKaH8Ca-JIEBXteFzV9rUtKNov6fvsLuUPbLobUrdv-LPJ7mJyzxF9aMtTwZd3,data/raw/phishing/track.senderbulk.com_e13beb4f.html
s.teamh.cc,https://s.teamh.cc/p/gkhs-kwlp/pcbaqqbb/,data/raw/phishing/s.teamh.cc_239c2d13.html
tpwalle.vip,http://tpwalle.vip/,data/raw/phishing/tpwalle.vip_54ddbd7b.html
www.edtline.com,http://www.edtline.com/h/bee/163,data/raw/phishing/www.edtline.com_ce3cc4e3.html
vhzl56.webwave.dev,https://vhzl56.webwave.dev/,data/raw/phishing/vhzl56.webwave.dev_62df0bd6.html
l2024163.com,http://l2024163.com/,data/raw/phishing/l2024163.com_2003bf4a.html
b551008.cc:8989,https://b551008.cc:8989,data/raw/phishing/b551008.cc_8989_290880e0.html
jljiefeng.com,https://jljiefeng.com/,data/raw/phishing/jljiefeng.com_2613d08c.html
88748t.com,http://88748t.com,data/raw/phishing/88748t.com_e0b5d3a5.html
