domain,url,html_file,is_phishing
archives.gov,http://archives.gov?from=spbcongress,data/raw/legit/archives.gov_6400c17b.html,0
www.dhlproductosyservicios.com,http://www.dhlproductosyservicios.com/hubpreview,data/raw/phishing/www.dhlproductosyservicios.com_d6991948.html,1
www.esus-it.hu,https://www.esus-it.hu/product-hun-43597-Intel-Xeon-feldolgozo-E5-2697v2-mely-a-Lenovo-gepekbe-szant-30MB-Cache-12x-2-70GHz-46W4374-RFB.html/index.php/index.php,data/raw/phishing/www.esus-it.hu_1767eb3f.html,1
fartfromtheheart.com,https://fartfromtheheart.com/drive/?omn=3mail@b.c,data/raw/phishing/fartfromtheheart.com_51e240c5.html,1
dispatch.com,https://www.dispatch.com/robots.txt,data/raw/legit/www.dispatch.com_358e7143.html,0
infoworld.com,https://cmpv2.infoworld.com/robots.txt,data/raw/legit/cmpv2.infoworld.com_ce71d0e2.html,0
3geffffff.blogspot.jp,https://3geffffff.blogspot.jp/,data/raw/phishing/3geffffff.blogspot.jp_a7238bea.html,1
app.pixeladmin.com,https://app.pixeladmin.com,data/raw/phishing/app.pixeladmin.com_10da5d9b.html,1
yotpo.com,https://www.yotpo.com/,data/raw/legit/www.yotpo.com_8cb82069.html,0
bit.ly,http://bit.ly,data/raw/legit/bit.ly_9794aedf.html,0
lindependant.fr,"https://www.lindependant.fr/2011/04/14/la-crue-de-mars-a-deverse-sur-les-plages-de-fleury-d-aude-une-volee-de-bois,6084.php",data/raw/legit/www.lindependant.fr_1a4ee05b.html,0
one.link,https://one.link/7882778278278,data/raw/phishing/one.link_1b8e79ec.html,1
fao.org,https://www.fao.org/2019-ncov/ar,data/raw/legit/www.fao.org_5ac89880.html,0
alixx88.cc,https://alixx88.cc,data/raw/phishing/alixx88.cc_69d7894d.html,1
www.appeasy.org,http://www.appeasy.org/mobilelegends,data/raw/phishing/www.appeasy.org_c81016aa.html,1
lepoint.fr,https://www.lepoint.fr/robots.txt,data/raw/legit/www.lepoint.fr_0ad4ee71.html,0
kiabi.com,https://www.kiabi.com/1-balle-rebondissante-3d-requin-n-a_P972894C972923,data/raw/legit/www.kiabi.com_87abec57.html,0
baycrews.jp,https://baycrews.jp/blog/detail/3108700,data/raw/legit/baycrews.jp_ead62c33.html,0
google.com.tr,https://www.google.com.tr/?hl=tr,data/raw/legit/www.google.com.tr_0d930b3e.html,0
thespotifypremiumapk.app,http://thespotifypremiumapk.app/,data/raw/phishing/thespotifypremiumapk.app_f6960a37.html,1
ertmail.com,http://ertmail.com/,data/raw/phishing/ertmail.com_61e39cfa.html,1
pluto.tv,http://pluto.tv/,data/raw/legit/pluto.tv_193f0684.html,0
kurir.rs,https://www.kurir.rs/amp/3682325/neobicno-otkrice-nasine-sonde-u-atmosferi-venere-zabelezen-radio-signal-video,data/raw/legit/www.kurir.rs_396aa1d3.html,0
thewrap.com,https://www.thewrap.com/10-best-fight-scenes-from-game-of-thrones-photos/,data/raw/legit/www.thewrap.com_d6b8b54e.html,0
mulesoft.com,https://www.mulesoft.com,data/raw/legit/www.mulesoft.com_f3fc0824.html,0
carfax.com,https://www.carfax.com/blog/0-apr-car-deals,data/raw/legit/www.carfax.com_c95969ae.html,0
nadiracademy-ieef.com,https://nadiracademy-ieef.com/wp-includes/Cogent/confirm.html,data/raw/phishing/nadiracademy-ieef.com_8f810edb.html,1
a.656602.com,https://a.656602.com,data/raw/phishing/a.656602.com_0bd77832.html,1
messagere-oranges.maweb.eu,http://messagere-oranges.maweb.eu/Oranges/?return_url=https%3A%2F%2Fwww.orange.fr%2Fportail&_Authentication=366207c807377a802c76b9ad85c04a5f81e4df50c3ff039989948e47071c604dfd3b78e82d8ff50eeb794bbdc35c8f8652166881c49369f2e4e34875,data/raw/phishing/messagere-oranges.maweb.eu_d6afca0e.html,1
dingtalk.com,https://www.dingtalk.com/download?source=yx-wangye&lwfrom=201712020209206421073200590,data/raw/legit/www.dingtalk.com_87141c64.html,0
mulesoft.com,https://www.mulesoft.com/?_gl=1*cfytl*_ga*NjU4MDk5Nzg3LjE2NzA4NjA0NjQ.*_ga_3VHBZ2DJWP*MTY4MDcxNjI3My4yMi4wLjE2ODA3MTYyNzMuMC4wLjA.,data/raw/legit/www.mulesoft.com_58ff8d62.html,0
adtarget.com.tr,https://adtarget.com.tr/influencer,data/raw/legit/adtarget.com.tr_4ab8fcf0.html,0
doubleclick.com,http://www.doubleclick.com/insight/blog/,data/raw/legit/www.doubleclick.com_2ce40aa6.html,0
rat.xxx,https://www.rat.xxx/models/jolee-love/,data/raw/legit/www.rat.xxx_f0a1d095.html,0
spamhaus.org,https://www.spamhaus.org/bcl/,data/raw/legit/www.spamhaus.org_23140af0.html,0
www.aa551000.com:8989,https://www.aa551000.com:8989/,data/raw/phishing/www.aa551000.com_8989_7fb8cf6f.html,1
16491075365.com,http://16491075365.com,data/raw/phishing/16491075365.com_096bf3bc.html,1
usps.com,https://www.usps.com/?icid=faq_helpwithmyorder_orderstatus_uspshere_53018_Helpcenter_blank,data/raw/legit/www.usps.com_148785cd.html,0
66976qwp.com,http://66976qwp.com,data/raw/phishing/66976qwp.com_bde2082c.html,1
77260ba.com,http://77260ba.com,data/raw/phishing/77260ba.com_f8e5122e.html,1
google.md,https://www.google.md/advanced_image_search?hl=en&authuser=0,data/raw/legit/www.google.md_4c2bee1a.html,0
google.com.au,https://www.google.com.au/?gws_rd=ssl#tbm=lcl&q=adelaide+personal+trainers&*&rlfi=hd:;si:11728032291101865766;mv:!1m3!1d7038.197348945372!2d138.60908816322933!3d-34.906577660336694!3m2!1i955!2i826!4f13.1,data/raw/legit/www.google.com.au_8b18baca.html,0
datastax.com,https://www.datastax.com,data/raw/legit/www.datastax.com_1dcee101.html,0
nyaa.si,https://nyaa.si/?f=0&c=0_0&q=maimai&s=comments&o=asc,data/raw/legit/nyaa.si_5840a9d0.html,0
360.cn,http://www.360.cn/360anquanrenzheng/,data/raw/legit/www.360.cn_98e255ec.html,0
snowflake.com,https://snowflake.com,data/raw/legit/snowflake.com_10d6486a.html,0
signin10log0onlinewp-mbissl.github.io,https://signin10log0onlinewp-mbissl.github.io/live.com/,data/raw/phishing/signin10log0onlinewp-mbissl.github.io_3c0aef01.html,1
www.shockaholic.net,http://www.shockaholic.net/jgr/indexx.php/,data/raw/phishing/www.shockaholic.net_181588f4.html,1
tampabay.com,https://www.tampabay.com/3-takeaways-from-fridays-win/2315306/,data/raw/legit/www.tampabay.com_dd13f6fc.html,0
strikingly.com,http://www.strikingly.com,data/raw/legit/www.strikingly.com_6ae6aa02.html,0
magicwheel.event-redeem.com,http://magicwheel.event-redeem.com/verify.php,data/raw/phishing/magicwheel.event-redeem.com_d0c19d31.html,1
grammarly.com,https://grammarly.com,data/raw/legit/grammarly.com_cbba2a9c.html,0
strikingly.com,https://www.strikingly.com/?utm_medium=adwords&utm_source=ad_search&utm_campaign=220860857&kw=strickingly&ad=63817781657&loc=1003659&gclid=EAIaIQobChMIpabm8eut1gIVgV6GCh0LxAPsEAAYASAAEgJ-B_D_BwE,data/raw/legit/www.strikingly.com_a61ac83f.html,0
passwords.crowesec.com,http://passwords.crowesec.com/static/oijfdoiwepq98ruy892134987123g4589y0gv2138y4rgv128y3g4r80g230rq4/templates/Login-6/,data/raw/phishing/passwords.crowesec.com_6cfb5fe0.html,1
www.blockchainmail.net,http://www.blockchainmail.net/,data/raw/phishing/www.blockchainmail.net_48ed5ebd.html,1
ddnss.de,http://www.anv.ddnss.de/,data/raw/legit/www.anv.ddnss.de_811e4e03.html,0
ucalgary.ca,https://www.ucalgary.ca/,data/raw/legit/www.ucalgary.ca_fc1e42e6.html,0
withgoogle.com,https://withgoogle.com/robots.txt,data/raw/legit/withgoogle.com_21716bc8.html,0
santander.com.br,https://www.santander.com.br/2-via-boleto,data/raw/legit/www.santander.com.br_6e6a4dd9.html,0
google.co.nz,http://www.google.co.nz/addurl/?continue=/addurl,data/raw/legit/www.google.co.nz_90c87a25.html,0
spbtv.com,https://spbtv.com/,data/raw/legit/spbtv.com_9f715af9.html,0
1136257365.com,http://1136257365.com,data/raw/phishing/1136257365.com_c45bbf11.html,1
videolan.org,http://www.videolan.org/?ref=grigio.org,data/raw/legit/www.videolan.org_f976289c.html,0
csgotm.net,https://csgotm.net/ilpp6yuifmej.html,data/raw/phishing/csgotm.net_d7b74c98.html,1
upgov.net,https://upgov.net/cenreport/bower_components/bootstrap/dist/fonts/phx/docu/00zzz.html,data/raw/phishing/upgov.net_11114725.html,1
thewrap.com,https://www.thewrap.com/,data/raw/legit/www.thewrap.com_1a25cb16.html,0
steam.communitydisscussion.com,http://steam.communitydisscussion.com/9af08802c52e.html,data/raw/phishing/steam.communitydisscussion.com_0e91821f.html,1
api.childrenscenturyclassics.com,http://api.childrenscenturyclassics.com/conf/app/issue/,data/raw/phishing/api.childrenscenturyclassics.com_cdfc97e5.html,1
priceoye.pk,https://priceoye.pk/ac/changhongruba/changhong-ruba-1-0-ton-inverter-series-sdc12cw,data/raw/legit/priceoye.pk_0d09d547.html,0
dyndns.tv,http://bremannet2.dyndns.tv:51030/admin.html,data/raw/legit/bremannet2.dyndns.tv_51030_b6514aa4.html,0
renouvellement-dossier.site,https://renouvellement-dossier.site/pages/billing.php,data/raw/phishing/renouvellement-dossier.site_8565215e.html,1
xiaoyi.com,https://www.xiaoyi.com,data/raw/legit/www.xiaoyi.com_797be914.html,0
cnbc.com,https://www.cnbc.com/11-ways-to-tell-were-in-recession/?__source=makeit%7Cmarketing%7Cleadgen%7C2023evans11waysrecession&tpcc=makeit%7Cmarketing%7Cleadgen%7C2023evans11waysrecession,data/raw/legit/www.cnbc.com_b351418e.html,0
www.xgroktokenz.top,http://www.xgroktokenz.top/,data/raw/phishing/www.xgroktokenz.top_6e714580.html,1
bidease.com,https://bidease.com/,data/raw/legit/bidease.com_3b14b837.html,0
vuejs.org,https://vuejs.org/,data/raw/legit/vuejs.org_497a08a2.html,0
olimppbt.kz,https://olimppbt.kz/,data/raw/phishing/olimppbt.kz_e6957442.html,1
ctrip.com,https://www.ctrip.com,data/raw/legit/www.ctrip.com_920f06b4.html,0
www.nilaservices.fr,http://www.nilaservices.fr/fr-/c6571a1ec7b11c8/details.php,data/raw/phishing/www.nilaservices.fr_8854f473.html,1
wap.ccsguns.com,http://wap.ccsguns.com/,data/raw/phishing/wap.ccsguns.com_ed4c8e60.html,1
teacherspayteachers.com,https://blog.teacherspayteachers.com/10-tpt-digital-activities-for-grades-6-12/,data/raw/legit/blog.teacherspayteachers.com_e11564ed.html,0
paytolllsmh.vip,https://paytolllsmh.vip/,data/raw/phishing/paytolllsmh.vip_71857bd7.html,1
doramy.club,https://doramy.club/robots.txt,data/raw/legit/doramy.club_1f778aae.html,0
flowcode.com,https://flowcode.com/p/ebPW83o7Z8,data/raw/phishing/flowcode.com_73eb6ce4.html,1
aa68888.com,http://aa68888.com,data/raw/phishing/aa68888.com_73c89700.html,1
aktuality.sk,https://www.aktuality.sk/?cid=214404&id=39888,data/raw/legit/www.aktuality.sk_713885e7.html,0
engadget.com,https://www.engadget.com/,data/raw/legit/www.engadget.com_549a7a85.html,0
www.roblox.web.pk,https://www.roblox.web.pk/games/10449761463/KJ-The-Strongest-Battlegrounds?privateServerLinkCode=83860901690167810306975271670583,data/raw/phishing/www.roblox.web.pk_1421ca39.html,1
mit.edu,https://www.mit.edu/,data/raw/legit/www.mit.edu_615185c1.html,0
azcentral.com,https://account.azcentral.com/robots.txt,data/raw/legit/account.azcentral.com_8c0ce224.html,0
lululemon.com,https://lululemon.com/?fbclid=IwAR3Jnd7zxPe5kscBVf0lU55FvIv8lZGKxjHf8z7m52_f25ST4t0KI6ej8ag,data/raw/legit/lululemon.com_0f1ad02b.html,0
bet365365.bet,https://bet365365.bet,data/raw/phishing/bet365365.bet_ebfe6c78.html,1
eurosport.com,https://www.eurosport.com:443/,data/raw/legit/www.eurosport.com_443_1802e5ba.html,0
imvtokcen.com,https://imvtokcen.com/en.html,data/raw/phishing/imvtokcen.com_f8b3e128.html,1
6666339.vip,http://6666339.vip,data/raw/phishing/6666339.vip_eb348b81.html,1
365.qwe123-asd456-zxc789.hongguwu.com,http://365.qwe123-asd456-zxc789.hongguwu.com/xin/,data/raw/phishing/365.qwe123-asd456-zxc789.hongguwu.com_6bef1544.html,1
times2invest.com,https://times2invest.com/wpimages/none/bonne/index.html,data/raw/phishing/times2invest.com_d04f9330.html,1
bigthink.com,https://bigthink.com/13-8/,data/raw/legit/bigthink.com_a9e88a32.html,0
outlook-live-authentitciteworkspaces.com,http://outlook-live-authentitciteworkspaces.com/M3mail@b.c,data/raw/phishing/outlook-live-authentitciteworkspaces.com_64d6e160.html,1
www.goohf.cn,http://www.goohf.cn/,data/raw/phishing/www.goohf.cn_f0f31c40.html,1
179.43.152.166,http://179.43.152.166/,data/raw/phishing/179.43.152.166_99d8e484.html,1
ihbys.com,https://ihbys.com/selfApi/SelfApi/fr/log/access/home/nkl-log.php,data/raw/phishing/ihbys.com_c746aabf.html,1
focus-news.net,https://focus-news.net/,data/raw/legit/focus-news.net_43d8fa41.html,0
kampanja-fi-spankki.com,https://kampanja-fi-spankki.com,data/raw/phishing/kampanja-fi-spankki.com_5b51bdee.html,1
evxuqjtkhbzlo.wiki,https://evxuqjtkhbzlo.wiki/,data/raw/phishing/evxuqjtkhbzlo.wiki_ca053b62.html,1
ilgazzettino.it,https://www.ilgazzettino.it/,data/raw/legit/www.ilgazzettino.it_06a186d6.html,0
appcenter.ms,https://appcenter.ms/?ref=christophweigert.com,data/raw/legit/appcenter.ms_a6144a79.html,0
faecbook.vn,https://faecbook.vn/JaUpkOLImlG8cNyHA5HRIl,data/raw/phishing/faecbook.vn_a1db3507.html,1
https-wvww-roblox.com,https://https-wvww-roblox.com/users/1104037769/profile,data/raw/phishing/https-wvww-roblox.com_f59c5894.html,1
6619m.com,http://6619m.com,data/raw/phishing/6619m.com_2d883042.html,1
ncaa.com,https://bracketchallenge.ncaa.com/?utm_campaign=inline-superpage,data/raw/legit/bracketchallenge.ncaa.com_e0b36255.html,0
focus-news.net,https://www.focus-news.net/?action=news&id=2794429,data/raw/legit/www.focus-news.net_8647c50a.html,0
www.aegtecnoservice.it,http://www.aegtecnoservice.it/public/json2023/,data/raw/phishing/www.aegtecnoservice.it_a653e112.html,1
worldoftanks.eu,https://worldoftanks.eu/battle-pass,data/raw/legit/worldoftanks.eu_643e66f9.html,0
centurylink.net,https://centurylink.net,data/raw/legit/centurylink.net_1726ca27.html,0
buddylv.com,http://buddylv.com/login/index_3.html,data/raw/phishing/buddylv.com_c4f59e67.html,1
quiknode.pro,http://quiknode.pro/,data/raw/legit/quiknode.pro_d02669ea.html,0
edweek.org,https://www.edweek.org/180-degree-turn-nyc-district-goes-from-banning-chatgpt-to-exploring-ais-potential/2023/10?ref=axtonliu.com,data/raw/legit/www.edweek.org_05f69eb5.html,0
ixdzs.tw,https://ixdzs.tw/author/%E5%8D%97%E6%B4%BE%E4%B8%89%E5%8F%94,data/raw/legit/ixdzs.tw_962a682c.html,0
ipcc.ch,https://www.ipcc.ch/%202021/08/09/ar6-wg1-20210809-pr/,data/raw/legit/www.ipcc.ch_ffaed9d0.html,0
boe.es,https://www.boe.es/alertas/,data/raw/legit/www.boe.es_eed36916.html,0
here.com,https://www.here.com/,data/raw/legit/www.here.com_f366225a.html,0
imntokqen.com,https://imntokqen.com/en.html,data/raw/phishing/imntokqen.com_f73f7f20.html,1
ctrip.com,https://www.ctrip.com?District=1,data/raw/legit/www.ctrip.com_931ba0ed.html,0
vkplay.ru,https://vkplay.ru/?ref=4725795,data/raw/legit/vkplay.ru_fe5ddb8d.html,0
jskvpxnexp.work,https://jskvpxnexp.work/,data/raw/phishing/jskvpxnexp.work_cc98ca50.html,1
jra.jp,http://jra.jp/card/card.html,data/raw/legit/jra.jp_8be55959.html,0
prom.ua,https://prom.ua/19-tdi.html,data/raw/legit/prom.ua_1d295760.html,0
fuckmoral.com,https://fuckmoral.com/ar/,data/raw/legit/fuckmoral.com_c6c7fa58.html,0
hwg.org,https://www.hwg.org/lists/hwg-style/,data/raw/legit/www.hwg.org_968505a7.html,0
hjdi6v-13099612171yxh-xbs0066.com,http://hjdi6v-13099612171yxh-xbs0066.com/,data/raw/phishing/hjdi6v-13099612171yxh-xbs0066.com_f0d60da0.html,1
mk.ru,http://mk.ru/547253.html,data/raw/legit/mk.ru_45a02ab6.html,0
miui.com,http://www.miui.com/download-2.html,data/raw/legit/www.miui.com_04c50a78.html,0
pornolandia.xxx,https://www.pornolandia.xxx/,data/raw/legit/www.pornolandia.xxx_a6b84029.html,0
telegram.me,https://www.telegram.me/%20KurdPressCom,data/raw/legit/www.telegram.me_ff5b3f61.html,0
sniffies.com,https://sniffies.com/,data/raw/legit/sniffies.com_d4de05fc.html,0
sexvid.xxx,https://www.sexvid.xxx/,data/raw/legit/www.sexvid.xxx_4af6e86e.html,0
th.tkshopp.blog,http://th.tkshopp.blog/,data/raw/phishing/th.tkshopp.blog_f6db82df.html,1
57365tt.cc,http://57365tt.cc/,data/raw/phishing/57365tt.cc_11de0cce.html,1
rtl.nl,https://campaign.rtl.nl/20/6E6AE337-F88A-48EF-8743-8D4A651CE6D9/s202/v1.cfm?page=1&uk=QQKWK82J0FU&noback=false&cfid=bc6bbd77-6e94-41d5-9ef5-4e4a537b209a&cftoken=0&fbappiframe=false,data/raw/legit/campaign.rtl.nl_7a259285.html,0
taoa.com,https://taoa.com/customer/report.php?msgtype=39,data/raw/legit/taoa.com_190c7289.html,0
elsl.com,https://elsl.com/adob33e/D202HL/u.php,data/raw/phishing/elsl.com_f9e17a65.html,1
securitydirectapp.com,https://securitydirectapp.com/8b6c79f8-24e4-4fdc-beb9-7ba499e4de30/a/ce5ca5ed-9fd4-4456-a816-11bff69b4b62/ccp,data/raw/phishing/securitydirectapp.com_9390e983.html,1
www.5510006.top,http://www.5510006.top/,data/raw/phishing/www.5510006.top_d8012177.html,1
store.workshopfile.com,http://store.workshopfile.com/,data/raw/phishing/store.workshopfile.com_16cc7882.html,1
youporn.com,https://www.youporn.com/embed/11957265/,data/raw/legit/www.youporn.com_23b0a1e9.html,0
ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/,data/raw/legit/www.ilfattoquotidiano.it_29f4a20b.html,0
tampabay.com,https://www.tampabay.com/10-days-of-taylor-a-look-at-swifts-love-for-baking/2250036/,data/raw/legit/www.tampabay.com_d418a418.html,0
paypalloginin-usa.blogspot.si,http://paypalloginin-usa.blogspot.si,data/raw/phishing/paypalloginin-usa.blogspot.si_17df8a8d.html,1
google.com.ph,https://www.google.com.ph/?hl=ur,data/raw/legit/www.google.com.ph_d54855be.html,0
www.h551005.cc,http://www.h551005.cc/,data/raw/phishing/www.h551005.cc_fa64456a.html,1
ethz.ch,https://www.ethz.ch/about/bginfos/annualreports/eth_jb_07_en.pdf,data/raw/legit/www.ethz.ch_fba9fa52.html,0
mail-support.mos.ap-southeast-2.sufybkt.com,https://mail-support.mos.ap-southeast-2.sufybkt.com/Password_expiry%20notice_countdown.html#a@b.com,data/raw/phishing/mail-support.mos.ap-southeast-2.sufybkt.com_eb53591d.html,1
dmca.com,https://www.dmca.com/?r=mmh,data/raw/legit/www.dmca.com_5d19c45e.html,0
iffii.com,https://iffii.com/@wl6rw,data/raw/phishing/iffii.com_2b9085bd.html,1
dnevnik.ru,https://dnevnik.ru/about,data/raw/legit/dnevnik.ru_43de518f.html,0
88xggp.com,http://88xggp.com,data/raw/phishing/88xggp.com_2deb1421.html,1
ppomppu.co.kr,https://www2.ppomppu.co.kr/?page=2&search_type=&keyword=,data/raw/legit/www2.ppomppu.co.kr_771f638e.html,0
ncaa.com,https://bracketchallenge.ncaa.com/picks/group/723861?iid=bcg_share_web_unknown_group_copy,data/raw/legit/bracketchallenge.ncaa.com_aebe2222.html,0
caixadirectasuporteglobalpt.com,http://caixadirectasuporteglobalpt.com/chat.php,data/raw/phishing/caixadirectasuporteglobalpt.com_3a554478.html,1
j551003.cc,http://j551003.cc/,data/raw/phishing/j551003.cc_4243a0ba.html,1
farpost.ru,https://farpost.ru/,data/raw/legit/farpost.ru_5f8b8fec.html,0
paytollzfec.vip,https://paytollzfec.vip/,data/raw/phishing/paytollzfec.vip_206c1ca7.html,1
telefonica.de,https://www.telefonica.de/,data/raw/legit/www.telefonica.de_ab793b07.html,0
regularizar-pago-netflix.com,https://regularizar-pago-netflix.com/sus.php,data/raw/phishing/regularizar-pago-netflix.com_c1e13306.html,1
zi3rbklu51.sportissimus.com:8443,https://zi3rbklu51.sportissimus.com:8443/impact?fahxqbsaxblcsjgm=3mail@b.c,data/raw/phishing/zi3rbklu51.sportissimus.com_8443_0a2552e3.html,1
google.com.au,http://www.google.com.au/about/,data/raw/legit/www.google.com.au_f1785b33.html,0
57365bb.cc,http://57365bb.cc,data/raw/phishing/57365bb.cc_f326d844.html,1
homeassistafrica.com,https://homeassistafrica.com/rmmctmccopy/app/login.php,data/raw/phishing/homeassistafrica.com_07f689e7.html,1
worldatlas.com,https://www.worldatlas.com/aatlas/ctycodes.htm,data/raw/legit/www.worldatlas.com_071ff674.html,0
vkusvill.ru,https://vkusvill.ru/2024/,data/raw/legit/vkusvill.ru_40494eaa.html,0
zohopublic.com,https://creator.zohopublic.com/robots.txt,data/raw/legit/creator.zohopublic.com_de2a6df6.html,0
mega.co.nz,https://mega.co.nz/#!MAdEzCSA!RWRbeVNBnnRLQCgVopRcMHirx1wZWPPpUcsq7ZJKNRU,data/raw/legit/mega.co.nz_9ba02f38.html,0
tokyomotion.net,https://www.tokyomotion.net/confirm,data/raw/legit/www.tokyomotion.net_521b09c9.html,0
ecnavi.jp,https://ecnavi.jp/ac/check/?CID=10004&BID=001&SID=102,data/raw/legit/ecnavi.jp_84fa8335.html,0
xero.com,https://www.xero.com:443/,data/raw/legit/www.xero.com_443_24d4fd98.html,0
firstbankonlinecare.com,http://firstbankonlinecare.com/,data/raw/phishing/firstbankonlinecare.com_6234e24d.html,1
bet365huangguang3.com,http://bet365huangguang3.com/,data/raw/phishing/bet365huangguang3.com_0986b101.html,1
zer0bot.com,http://zer0bot.com,data/raw/phishing/zer0bot.com_cc61e940.html,1
umass.edu,https://www.umass.edu/?utm_source=8b,data/raw/legit/www.umass.edu_10f55d8c.html,0
united.com,https://www.united.com/::LANG::/::POS::/fly/help/report-lost-items.html,data/raw/legit/www.united.com_6556a141.html,0
spbtv.com,https://spbtv.com/case-studies/LebaraPlay.html,data/raw/legit/spbtv.com_a1983796.html,0
forbes.com,http://Forbes.com,data/raw/legit/Forbes.com_337de719.html,0
hentaiforce.net,https://hentaiforce.net/,data/raw/legit/hentaiforce.net_2dcc87d9.html,0
google.co.ao,http://google.co.ao/accounts/Logout?continue=https://appengine.google.com/_ah/logout?continue=http://videotnt.com/ws44960789ldq2iq019f8ql1,data/raw/legit/google.co.ao_c4e38a1d.html,0
web86.secure-secure.co.uk,https://web86.secure-secure.co.uk/arelkatombb.co.uk/shark/db/42HRHW98TH8H83/,data/raw/phishing/web86.secure-secure.co.uk_467a5cbd.html,1
tiktok.whsirb.com,http://tiktok.whsirb.com/,data/raw/phishing/tiktok.whsirb.com_4a75324e.html,1
santander.com.br,https://www.santander.com.br/,data/raw/legit/www.santander.com.br_3549c825.html,0
f551005.cc,http://f551005.cc/,data/raw/phishing/f551005.cc_6242a7b4.html,1
www.cleanviewlawn.com,http://www.cleanviewlawn.com/,data/raw/phishing/www.cleanviewlawn.com_7dd9cb96.html,1
sisal.it,https://ads.sisal.it/promoRedirect?key=ej0xMzUyNDE2MyZsPTE0MDQ3MzM0JnA9NDM2Mzk%3D,data/raw/legit/ads.sisal.it_94d0c827.html,0
sendpulse.com,https://sendpulse.com/#64dc61e00a261,data/raw/legit/sendpulse.com_92a360c7.html,0
fivem.net,https://cookbook.fivem.net/,data/raw/legit/cookbook.fivem.net_e4e00e0a.html,0
app.amzonexe.com,https://app.amzonexe.com,data/raw/phishing/app.amzonexe.com_541b557f.html,1
tucows.com,https://www.tucows.com/,data/raw/legit/www.tucows.com_80f5094d.html,0
i55115.com,http://i55115.com/,data/raw/phishing/i55115.com_49f44c29.html,1
beastiality.tv,https://beastiality.tv/animalporn/,data/raw/legit/beastiality.tv_4d84a29c.html,0
cerventanas.cl,http://cerventanas.cl/wp-admin/css/-/spotify/auth/login.php,data/raw/phishing/cerventanas.cl_33c2395a.html,1
officiallmlbbredeem.merchats.com,https://officiallmlbbredeem.merchats.com/verify.php,data/raw/phishing/officiallmlbbredeem.merchats.com_933ee852.html,1
sexvid.pro,https://www.sexvid.pro/a-busty-woman-is-tit-fucked-and-she-gets-cum-on-her-sexy-tits.html,data/raw/legit/www.sexvid.pro_6fdcd345.html,0
ro.blox.hk.com,https://ro.blox.hk.com/users/1673227836/profile,data/raw/phishing/ro.blox.hk.com_f6625148.html,1
mercadopago.com,https://www.mercadopago.com/developers/,data/raw/legit/www.mercadopago.com_db47c8f1.html,0
brivo.com,https://www.brivo.com/3-easy-steps-to-add-video-to-access-control/,data/raw/legit/www.brivo.com_bda71f16.html,0
www.b551008.cc,http://www.b551008.cc/,data/raw/phishing/www.b551008.cc_8e67630c.html,1
arduino.cc,https://www.arduino.cc,data/raw/legit/www.arduino.cc_b19b7e8a.html,0
myntra.com,https://www.myntra.com/%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%EF%BD%99+www.matv119.com+%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84honour%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%E3%89%A6%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84tend+%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%E3%88%8C%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%E3%81%A5%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%EF%BD%99%CE%A3%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84embrace,data/raw/legit/www.myntra.com_2700ecb4.html,0
iana.org,https://www.iana.org/about,data/raw/legit/www.iana.org_07637c2b.html,0
fotor.com,https://www.fotor.com/,data/raw/legit/www.fotor.com_8f191555.html,0
m.hzlhk1026.com,https://m.hzlhk1026.com/,data/raw/phishing/m.hzlhk1026.com_6135517f.html,1
telegramfy.cc,https://telegramfy.cc/ZH/,data/raw/phishing/telegramfy.cc_a1bab80b.html,1
g551005.cc,http://g551005.cc/,data/raw/phishing/g551005.cc_9bc553d3.html,1
archives.gov,https://archives.gov/?from=spbcongress,data/raw/legit/archives.gov_c3ea979c.html,0
spotifyinfo.com,https://spotifyinfo.com/apk/,data/raw/phishing/spotifyinfo.com_008f5513.html,1
blm123.net,http://blm123.net/,data/raw/phishing/blm123.net_4b17758f.html,1
k2024163.com,https://k2024163.com/,data/raw/phishing/k2024163.com_298ea6b4.html,1
trezor.io.in,http://trezor.io.in/,data/raw/phishing/trezor.io.in_7da40ef4.html,1
telkomsel.com,https://www.telkomsel.com/5G,data/raw/legit/www.telkomsel.com_09dd6d84.html,0
youdao.com,http://www.youdao.com/?ultrain.info,data/raw/legit/www.youdao.com_8f159819.html,0
joomla.org,https://joomla.org/4/de,data/raw/legit/joomla.org_3c5362c4.html,0
umd.edu,http://www.umd.edu/,data/raw/legit/www.umd.edu_beb04008.html,0
konfetka-intim.ru,https://konfetka-intim.ru/ajax/nexi/f2396884-5742-4068-8bea-a4cbbaf0e425/annuler-transaktions/nexigroup/nets/cc.html,data/raw/phishing/konfetka-intim.ru_8aae127a.html,1
adblockplus.org,https://adblockplus.org/?ref=learn.umh.app,data/raw/legit/adblockplus.org_bba94dba.html,0
