f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
0,0,1,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,141,0.3829787234042553,3,1,0,0,0,11,0,0.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,0,0,0,4,2,1,0,5,0,14,18,0,0,4,0,0,0,0,15,4,5,0,7,0,0,0,0,1,1,29,2,16,656,0.2073170731707317,2,23,0,1,0,19,0,0.0,True
0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,17,78,0.47435897435897434,1,0,0,0,0,5,0,0.0,True
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0.38461538461538464,0,0,1,0,0,2,0,0.0,True
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0.75,0,0,0,0,0,2,0,0.0,True
3,0,3,0,8,11,0,12,3,0,11,90,0,0,1,0,0,0,0,18,18,0,0,3,1,0,0,6,0,1,0,0,21,360,0.14722222222222223,5,38,1,0,0,24,3,0.1111111111111111,True
0,0,0,0,2,6,0,0,3,0,8,1,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,12,117,0.3162393162393162,2,0,1,0,0,16,0,0.0,True
0,0,0,0,2,6,0,0,3,0,8,1,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,12,117,0.3162393162393162,2,0,1,0,0,16,0,0.0,True
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,True
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,True
13,0,7,2,58,1,0,13,3,0,3,45,0,0,1,0,1,0,1,16,15,1,0,0,0,1,0,1,0,0,6,5,12,309,0.22006472491909385,7,7,6,1,0,2,13,0.8666666666666667,True
79,0,5,0,5,10,0,0,1,0,65,88,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,12,445,0.35280898876404493,3,0,0,0,0,0,79,1.0,True
0,0,0,0,2,2,1,5,1,0,3,2,0,0,0,0,0,0,0,7,5,3,0,1,0,0,0,0,0,0,5,0,8,103,0.1553398058252427,1,62,0,1,0,6,0,0.0,True
0,0,0,0,0,1,1,0,1,0,6,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,3,0,11,80,0.2125,1,21,0,0,0,9,0,0.0,True
2,0,2,0,0,1,1,0,1,1,1,6,0,0,1,1,0,0,0,11,10,0,0,1,0,1,0,0,0,0,12,0,17,252,0.29365079365079366,2,6,4,0,0,7,2,0.2222222222222222,True
2,0,2,0,0,1,1,0,1,1,1,6,0,0,1,1,0,0,0,11,10,0,0,1,0,1,0,0,0,0,12,0,17,252,0.29365079365079366,2,6,4,0,0,7,2,0.2222222222222222,True
0,0,3,9,2,3,1,0,0,0,2,26,0,0,0,0,0,0,0,3,3,2,0,1,0,1,0,0,0,0,5,0,13,113,0.13274336283185842,3,0,0,1,0,9,0,0.0,True
1,0,1,0,5,1,1,0,4,0,16,17,0,0,4,0,0,0,0,9,3,3,0,5,0,0,0,0,1,1,35,2,13,532,0.25,2,18,1,2,0,19,1,0.05,True
3,0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,39,0.6666666666666666,3,2,1,0,0,5,3,0.375,True
4,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0.3684210526315789,1,0,1,0,0,0,4,1.0,True
4,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0.3684210526315789,1,0,1,0,0,0,4,1.0,True
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,105,0.9428571428571428,2,0,1,0,0,94,0,0.0,True
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0.3684210526315789,0,0,1,0,0,1,0,0.0,True
32,0,42,357,240,17,0,3,3,0,35,371,0,0,1,1,0,0,0,6,6,0,0,0,0,1,0,1,2,0,1,9,23,1857,0.13139472267097468,6,56,5,1,0,55,32,0.367816091954023,True
0,0,9,0,1,5,0,0,1,0,16,232,0,1,0,3,0,0,0,15,15,0,0,3,0,1,0,1,0,0,1,1,17,1590,0.2,1,430,0,15,0,28,0,0.0,True
1,0,1,0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,6,31,0.3870967741935484,0,0,3,1,0,0,1,1.0,True
5,0,5,0,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5,0,0,5,8,28,0.32142857142857145,1,2,1,1,0,1,5,0.8333333333333334,True
28,0,5,0,5,22,1,14,1,0,3,10,0,0,0,2,0,0,0,23,16,1,0,0,0,0,0,3,6,0,41,6,9,124,0.532258064516129,5,4,0,5,0,1,28,0.9655172413793104,True
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,True
28,0,5,0,5,22,1,13,1,0,3,10,0,0,0,2,0,0,0,24,14,1,0,0,0,0,0,3,6,0,41,6,10,129,0.5193798449612403,5,4,0,5,0,1,28,0.9655172413793104,True
28,0,5,0,5,22,1,13,1,0,3,10,0,0,0,2,0,0,0,24,14,1,0,0,0,0,0,3,6,0,41,6,10,129,0.5193798449612403,5,4,0,5,0,1,28,0.9655172413793104,True
28,0,5,0,5,22,1,13,1,0,3,10,0,0,0,2,0,0,0,24,14,1,0,0,0,0,0,3,6,0,41,6,10,129,0.5193798449612403,5,4,0,5,0,1,28,0.9655172413793104,True
28,0,5,0,5,22,1,13,1,0,3,10,0,0,0,2,0,0,0,24,14,1,0,0,0,0,0,3,6,0,41,6,10,129,0.5193798449612403,5,4,0,5,0,1,28,0.9655172413793104,True
28,0,5,0,5,22,1,13,1,0,3,10,0,0,0,2,0,0,0,24,14,1,0,0,0,0,0,3,6,0,41,6,10,129,0.5193798449612403,5,4,0,5,0,1,28,0.9655172413793104,True
17,0,5,0,7,2,0,0,0,1,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,20,121,0.45454545454545453,2,3,3,0,0,13,17,0.5666666666666667,True
0,0,0,0,2,2,1,5,1,0,3,2,0,0,0,0,0,0,0,7,5,3,0,1,0,0,0,0,0,0,5,0,8,103,0.1553398058252427,1,62,0,1,0,6,0,0.0,True
3,0,5,0,9,10,1,25,1,2,3,18,0,0,0,2,0,0,0,29,29,1,0,1,0,1,0,1,0,0,12,13,18,174,0.3275862068965517,1,4,1,0,0,15,3,0.16666666666666666,True
0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,9,40,0.225,0,0,1,0,0,4,0,0.0,True
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,True
5,5,13,12,19,5,0,0,1,0,11,59,0,0,1,11,0,0,0,1,1,0,0,0,0,1,0,5,1,1,0,0,17,395,0.24050632911392406,0,6,1,0,0,13,10,0.43478260869565216,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,0.5,0,1,0,1,0,1,0,0.0,True
2,0,10,59,8,5,0,0,0,1,6,60,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,14,260,0.13846153846153847,2,3,0,1,0,14,2,0.125,True
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,True
0,0,2,0,0,0,1,17,2,0,0,4,0,0,0,0,0,0,0,21,21,3,0,0,0,0,0,0,0,0,28,0,23,96,0.3854166666666667,0,4,1,0,0,0,0,0.0,True
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0.75,0,0,0,0,0,2,0,0.0,True
2,0,2,0,6,1,0,0,0,0,1,7,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,6,41,0.3170731707317073,0,0,4,1,0,0,2,1.0,True
5,0,5,0,3,1,1,4,0,1,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,2,0,16,4,8,52,0.4807692307692308,0,9,1,1,0,0,5,1.0,True
62,0,28,0,8,11,0,0,0,0,40,260,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,1,6,0,2,14,27,1426,0.10238429172510519,3,92,34,2,0,14,62,0.8157894736842105,True
14,0,2,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,167,0.9580838323353293,6,0,1,0,0,137,14,0.09271523178807947,True
2,0,2,0,6,1,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,6,38,0.34210526315789475,0,0,4,1,0,0,2,1.0,True
0,0,3,8,2,3,1,0,0,0,1,9,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,4,0,15,56,0.21428571428571427,3,0,0,1,0,8,0,0.0,True
2,0,3,0,0,3,2,2,1,0,6,1,0,0,0,0,0,0,0,11,11,5,0,0,0,1,0,0,1,0,20,1,9,81,0.38271604938271603,0,4,3,3,0,8,2,0.2,True
15,0,8,0,11,13,1,10,1,0,3,14,0,0,2,1,0,0,0,13,11,2,0,0,0,1,0,0,0,0,21,3,10,133,0.518796992481203,2,4,1,1,0,18,15,0.45454545454545453,True
4,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,27,0.4444444444444444,1,1,0,0,0,0,4,1.0,True
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.9,0,0,0,0,0,0,1,1.0,True
0,2,5,0,4,7,3,0,4,0,48,59,0,1,1,1,0,0,0,10,4,2,0,0,0,0,0,0,0,0,9,0,13,1977,0.7283763277693475,7,4,31,0,0,60,2,0.03225806451612903,True
2,0,2,0,1,3,0,0,0,0,23,8,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,150,0.24666666666666667,4,1,0,0,0,29,2,0.06451612903225806,True
1,0,2,0,3,12,0,0,0,0,14,14,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,113,0.39823008849557523,1,12,6,10,0,28,1,0.034482758620689655,True
7,0,5,0,1,0,0,1,1,0,8,5,0,0,1,0,0,0,0,1,1,0,0,7,0,1,0,0,9,0,0,11,8,48,0.375,2,0,1,0,0,3,7,0.7,True
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,106,0.9433962264150944,2,0,1,0,0,94,0,0.0,True
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0.75,0,0,0,0,0,2,0,0.0,True
0,0,0,0,1,0,0,0,0,0,0,50,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,77,0.6753246753246753,0,0,1,0,0,0,0,0.0,True
2,0,2,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,38,0.7631578947368421,1,0,0,0,0,11,2,0.15384615384615385,True
0,0,3,0,0,8,0,0,0,0,15,25,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,1280,0.7453125,7,0,22,0,0,30,0,0.0,True
0,0,0,0,0,5,1,2,1,0,3,46,0,1,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,5,0,12,199,0.18090452261306533,4,1,0,0,0,13,0,0.0,True
0,0,0,0,0,0,2,12,3,2,27,21,1,0,1,0,0,0,0,34,34,2,0,1,0,1,0,5,24,0,7,20,33,1025,0.20195121951219513,0,112,6,0,0,30,0,0.0,True
4,0,2,0,4,1,0,2,1,0,1,0,0,0,0,0,0,0,0,13,3,0,1,0,0,0,0,0,0,1,0,0,6,80,0.4,1,15,2,19,0,0,4,1.0,True
52,0,14,0,18,17,0,0,0,0,34,77,0,0,1,2,0,0,0,6,6,0,0,1,0,1,0,0,0,0,5,5,18,697,0.3715925394548063,2,57,0,0,0,23,52,0.6933333333333334,True
0,0,3,0,0,16,0,0,2,0,40,43,0,0,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,13,1663,0.777510523150932,12,0,26,0,0,68,0,0.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
9,0,22,0,10,5,1,4,1,0,3,65,0,0,0,1,0,0,0,8,8,3,0,1,0,1,0,7,3,0,5,3,17,236,0.13135593220338984,1,0,1,6,0,1,9,0.9,True
2,0,5,0,4,8,3,0,4,0,48,59,0,1,1,1,0,0,0,10,4,2,0,0,0,0,0,0,0,0,9,1,13,2007,0.7324364723467862,8,4,38,0,0,62,2,0.03125,True
2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,0.625,2,0,1,0,0,3,2,0.4,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.2222222222222222,0,0,1,0,0,0,1,1.0,True
0,0,1,0,3,4,1,0,1,0,4,2,0,0,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0,2,0,18,70,0.22857142857142856,1,3,1,2,0,9,0,0.0,True
2,0,3,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,76,0.631578947368421,3,1,0,0,0,8,2,0.2,True
2,0,2,0,4,2,0,0,2,1,2,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,8,43,0.2558139534883721,0,11,4,0,0,3,2,0.4,True
27,0,7,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,9,59,0.7627118644067796,5,0,0,0,0,2,27,0.9310344827586207,True
4,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0.6666666666666666,2,0,0,0,0,3,4,0.5714285714285714,True
2,0,2,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,38,0.7631578947368421,1,0,0,0,0,11,2,0.15384615384615385,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
5,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0.65,2,0,1,0,0,0,5,1.0,True
1,0,5,0,1,1,0,0,0,0,2,5,0,1,0,1,0,0,0,3,3,0,0,1,0,1,0,0,0,0,0,0,9,46,0.3695652173913043,4,2,0,0,0,7,1,0.125,True
1,0,1,0,1,0,0,0,0,0,2,11,0,1,1,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,7,82,0.13414634146341464,1,0,1,0,0,2,1,0.3333333333333333,True
2,0,2,0,18,1,1,21,1,0,3,3,1,1,0,0,0,0,0,23,23,3,0,0,0,1,0,0,7,0,7,3,18,109,0.44036697247706424,2,10,2,0,0,12,2,0.14285714285714285,True
2,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0.5789473684210527,0,0,0,0,0,0,2,1.0,True
5,0,5,0,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5,0,0,5,8,28,0.32142857142857145,1,2,1,1,0,1,5,0.8333333333333334,True
0,0,0,0,1,0,1,0,1,0,4,1,0,0,0,0,0,0,0,3,3,2,0,0,1,1,2,0,2,0,9,3,11,48,0.3125,2,1,2,0,0,6,0,0.0,True
4,0,2,0,2,4,0,1,1,0,6,0,0,0,1,7,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,11,137,0.2773722627737226,3,2,0,3,0,10,4,0.2857142857142857,True
32,0,7,0,11,9,0,0,0,0,4,9,0,1,0,0,0,0,0,4,4,0,0,0,0,1,0,0,13,0,0,0,13,182,0.2692307692307692,10,8,9,0,0,0,32,1.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
17,0,5,0,7,2,0,0,0,1,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,20,121,0.45454545454545453,2,3,3,0,0,13,17,0.5666666666666667,True
0,0,1,0,3,2,0,0,0,0,22,13,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,7,127,0.2204724409448819,1,0,0,0,0,26,0,0.0,True
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,True
3,0,2,0,16,5,0,7,1,0,3,1,0,0,0,0,0,0,0,9,9,2,0,2,0,0,0,0,2,0,2,7,12,92,0.31521739130434784,0,4,1,3,0,7,3,0.3,True
8,0,4,1,7,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,96,0.3020833333333333,1,12,6,0,0,6,8,0.5714285714285714,True
1,0,2,13,15,10,0,5,1,0,2,4,0,0,0,1,0,0,0,8,8,0,0,1,0,0,0,0,0,1,3,1,35,160,0.30625,7,28,4,0,0,18,1,0.05263157894736842,True
1,0,1,0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,7,33,0.36363636363636365,0,0,3,1,0,0,1,1.0,True
2,0,1,0,1,0,1,0,1,0,2,4,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,3,0,23,3,17,52,0.11538461538461539,0,1,1,0,0,0,2,1.0,True
4,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0.3684210526315789,1,0,1,0,0,0,4,1.0,True
0,0,0,0,1,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,11,134,0.2462686567164179,3,2,0,1,0,11,0,0.0,True
0,0,3,0,0,16,0,0,2,0,40,43,0,0,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,13,2006,0.8145563310069791,12,0,48,0,0,68,0,0.0,True
17,0,11,2,7,6,1,3,1,0,3,24,0,0,1,0,0,0,0,6,6,2,0,1,0,1,0,2,0,0,7,0,11,103,0.30097087378640774,6,4,0,1,0,2,17,0.8947368421052632,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,True
0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,31,0.16129032258064516,1,0,0,0,0,4,0,0.0,True
11,0,1,0,22,2,0,0,1,0,3,16,0,0,1,2,0,0,0,1,1,0,0,1,0,1,0,0,2,1,4,0,15,208,0.28846153846153844,7,1,14,0,0,2,11,0.8461538461538461,True
6,0,3,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,16,0.625,1,0,0,0,0,0,6,1.0,True
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,0.696969696969697,1,0,1,0,0,17,0,0.0,True
80,0,2,1,15,20,0,0,1,0,26,182,0,0,0,24,0,0,0,2,1,0,0,2,0,1,0,0,0,1,0,0,28,1048,0.21946564885496184,22,24,10,0,0,1,80,0.9876543209876543,True
0,0,0,0,2,6,0,0,3,0,8,1,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,12,117,0.3162393162393162,2,0,1,0,0,16,0,0.0,True
0,0,3,0,0,16,0,0,2,0,40,43,0,0,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,13,1982,0.813824419778002,12,0,48,0,0,68,0,0.0,True
0,0,0,0,2,0,1,0,1,0,14,22,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,0,16,170,0.29411764705882354,7,30,1,2,0,24,0,0.0,True
89,0,11,2,10,20,0,0,1,0,29,48,0,0,1,6,0,0,0,5,5,0,0,4,0,1,0,0,2,1,0,1,27,896,0.23660714285714285,29,85,10,0,0,2,89,0.978021978021978,True
3,0,2,0,1,13,1,0,1,0,1,6,0,0,0,0,0,0,0,4,4,2,0,1,0,0,0,0,0,0,7,0,13,86,0.43023255813953487,7,1,0,0,0,21,3,0.125,True
2,0,3,0,2,6,0,0,0,0,21,15,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,237,0.23628691983122363,8,3,0,2,0,34,2,0.05555555555555555,True
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,True
10,0,4,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,31,0.7419354838709677,1,0,1,0,0,1,10,0.9090909090909091,True
0,0,2,0,3,3,0,3,2,0,3,8,0,0,1,2,0,0,0,6,6,2,0,0,0,1,0,0,0,0,5,0,35,277,0.2779783393501805,1,25,2,0,0,9,0,0.0,True
2,0,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,6,33,0.45454545454545453,1,0,1,1,0,0,2,1.0,True
0,0,6,0,2,6,0,0,27,0,52,92,0,1,0,1,0,0,0,57,26,1,0,0,0,1,0,27,0,0,0,0,12,800,0.2375,3,26,0,80,0,62,0,0.0,True
32,0,42,357,240,17,0,3,3,0,35,371,0,0,1,1,0,0,0,6,6,0,0,0,0,1,0,1,2,0,1,9,23,1857,0.13139472267097468,6,56,5,1,0,55,32,0.367816091954023,True
2,0,2,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,38,0.7631578947368421,1,0,0,0,0,11,2,0.15384615384615385,True
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,True
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,True
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,True
0,0,0,0,4,0,0,0,1,0,2,13,0,0,1,2,0,0,0,10,10,0,0,1,0,1,0,0,3,0,0,3,12,279,0.12903225806451613,5,12,1,1,0,13,0,0.0,True
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,True
149,0,12,0,35,109,0,0,1,1,9,35,0,0,2,5,0,0,0,3,3,0,0,0,0,0,0,3,4,0,3,9,19,583,0.47684391080617494,35,14,0,142,0,9,149,0.9430379746835443,True
